16357	daMqa-Dara, -DAra
16368	daMqa-pAla, -pAlaka
16377	daMqa-vAdin, -vAsin
16396	datta-anapAkarman, -apradAnika
16411	daDi-anna, -odana
16412	daDi-uttara, uttaraga
16413	daDi-uda, -udaka
16422	daDi-sAra, -sneha
16428	danu-ja˚ari, ˚dviz
16429	danu-saMBava, -sUnu
16436	daMta-AlikA, -AlI
16463	daMta-mAMsa, -mUla, -valka
16466	daMta-vastra, -vAsas
16467	daMta-bIja, -vIja, bIjaka, -vIjaka
16539	darpa-cCid, -hara
16554	darvI(rvi)-kara
16577	dala-sUci, -sUcI
16585	dava-agni, -dahana
16599	daSan-Anana, -Asya
16603	daSan-kaMWa, -kaMDara
16604	daSan-kaMWa˚ari, ˚jit, ˚ripu
16606	daSan-grAmin, -pa
16608	daSan-taya
16612	daSan-bala, -BUmiga
16621	daSan-vaktra, -vadana
16696	dAqi(li)ma-priya, -BakzaRa
16721	dAna-SUra, -SOMqa
16733	dAman-aMcala, -aMjana
16743	dAya-AdA, -AdI
16752	dAra-upasaMgraha, -graha, -parigraha m., -grahaRa n.
16770	dAru-putrikA, -putrI
16772	dAru-muKyAhvayA, -muKyAhvA
16791	dAva-agni, -anala, -dahana
16804	dAsI-putra, -suta
16811	dAha-aguru, -kAzWa
16825	diti-ja, -tanaya
16833	diDi(DI)zU-pati
16836	dina-atyaya, -aMta m., -avasAna n.
16839	dina-Agama, -Adi, -AraMBa
16842	dina-kara, -kartf, -kft
16848	dina-pa, -pati, -baMDu, -maRi, -mayUKa m., ratna n.
16866	divasa-ISvara, -kara
16872	divA-aMDakI, -aMDikA
16878	divA-BIta, -BIti
16883	divA-svapna, -svApa
16889	divya-aMganA, -nArI, -strI
16954	dIna-dayAlu, -vatsala
16962	dIpa-Ali, -Avali f., -utsava m.
16965	dIpa-kUpI, -KorI
16967	dIpa-pAdapa, -vfkza
17002	dIrGa-Ayu, -Ayus
17005	dIrGa-kaMWa, -kaMWaka, -kaMDara
17008	dIrGa-gati, -grIva, -GAwika, -jaMGa
17011	dIrGa-taru, -dru
17030	dIrGa-sUtra, -sUtrin
17040	duHKa-prAya, -bahula
17048	dugDa-agra, -tAlIya
17068	dur-aDiga, -aDigama
17104	dur-IzaRA, -ezaRA
17112	dur-ga˚aDyakza, ˚pati, ˚pAla
17121	dur-gaMDi, -gaMDin
17123	dur-gAQa, -gADa, -gAhya
17135	dur-jYAna, -jYeya
17136	dur-Raya, -naya
17137	dur-RAman, -nAman
17138	dur-dama, -damana, -damya
17155	dur-nivAra, -nivArya
17176	dur-mallikA, -mallI
17182	dur-yoDa, -yoDana
17199	dur-vAra, -vAraRa
17201	dur-vigAha, -vigAhya
17225	duzwa-Atman, -ASaya
17227	duzwa-cetas, -DI, -budDi
17269	dus-saMDAna, -saMDeya
17272	dus-sADa, -sADya
17284	dUta-muKa
17336	dfQa-kAMqa, -graMTi
17340	dfQa-Danvan, -Danvin
17342	dfQa-nIra, -Pala
17401	dfzwa-kazwa, -duHKa
17408	dfzwi-kft, -kfta
17432	deva-atideva, -aDideva
17434	deva-aMDasa, -anna
17443	deva-AjIva, -AjIvin
17452	deva-iMdra, -ISa
17457	deva-karman, -kArya
17463	deva-KAta, -KAtaka
17497	deva-pur, -purI
17499	deva-pratikfti, -pratimA
17523	deva-rAj, -rAja
17529	deva-varDaki, -Silpin
17546	devakI-naMdana, -putra, -mAtf
17549	devatA-agAra, -AgAra m.n., -gfha n.
17552	devatA-Ayatana n., -Alaya m., -veSman n.
17566	deSa-AcAra, -Darma
17568	deSa-ja, -jAta
17589	deha-udBava, -udBUta
17623	dEteya-ijya, -guru, -puroDas, -pujya
17644	dEva-kovida, -ciMtaka, -jYa
17684	dolA-aDirUQa
17685	dolA-yudDa
17689	doza-kara, -kft
17702	dozA-Asya, -tilaka
17765	dyu-Duni, -nadI
17770	dyu-zad, -sad
17782	dyUta-kara, -kft
17783	dyUta-kAra, -kAraka
17785	dyUta-pUrRimA, -pOrRimA
17815	draviRa-aDipati, -ISvara
17875	druma-naKa, -mara
17894	droRa-kzIrA, -GA, -dugDA, -duGA
17906	dvaMdva-cara, -cArin
17922	dvAra-gopa, -nAyaka, -pa, -pAla, -pAlaka
17933	dvAra(ri)kA-ISa
17960	dvi-ja˚iMdra, ˚ISa
17962	dvi-ja˚pati, ˚rAja
17964	dvi-ja˚baMDu, ˚bruva
17968	dvi-janman, -jAti
17972	dvi-taya
18006	dvi-padikA, -padI
18008	dvi-pAd, -pAda
18014	dvi-mAtf, -mAtfja
18020	dvi-rada˚aMtaka, ˚arAti, ˚aSana
18043	dvi-sahasra, -sAhasra
18044	dvi-sItya, -halya
18047	dvi-hAyana, -varza
18119	Dana-aDikArin, -aDikfta
18120	Dana-aDigoptf, -aDipa, -aDipati, -aDyakza
18126	Dana-ISa, -ISvara
18130	Dana-garva, -garvita
18139	Dana-piSAcikA, -piSAcI
18204	DaraRi-ISvara
18205	DaraRi-kIlaka
18206	DaraRi-ja, -putra, -suta
18207	DaraRi-jA, -putrI, -sutA
18208	DaraRi-Dara
18209	DaraRi-Dft
18212	DarA-amara, -deva, -sura
18214	DarA-Atmaja, -putra, -sUnu
18230	Darma-aDikaraRika, -aDikaraRin
18248	Darma-karman, -kArya n., -kriyA f.
18253	Darma-koSa, -koza
18272	Darma-Dvaja, -Dvajin
18287	Darma-bARijika, -vARijika
18311	Darma-SAsana, -SAstra
18348	DAtu-kASISa, -kAsIsa
18365	DAtu-SoDana, -saMBava
18399	DAman-keSin, -niDi
18422	DArA-nipAta, -pAta
18456	DI-maMtrin, -saciva
18482	DunI(ni)-nATa
18507	DUpa-aMga, -vfkza
18520	DUma-ketana, -ketu
18548	DUli-puzpikA, -puzpI
18591	DOta-kozaja, -kozeya
18606	DyAna-tatpara, -nizWa, -para
18660	DvAMta-unmeza, -vitta
18669	na-eka˚Beda, ˚rUpa
18685	naktam-dinam, -divam
18691	nakzatra-ISa, -ISvara, -nATa, -pa, -pati, -rAja
18729	naga-aDipa, -aDirAja, -iMdra
18735	naga-jA, -naMdinI
18741	nagara-aDikfta, -aDipa, -aDyakza
18755	nagna-awa, -awaka
18772	nawa-BUzaRa, -maMqana
18781	naqa-agAra, -AgAra
18806	nadI-ina, -kAMta
18827	naMda-Atmaja, -naMdana
18841	naMdi-ISa, -ISvara
18846	naMdika-ISa, -ISvara
18902	namuci-dviz, -sUdana, -han
18907	naya-kovida, -cakzus
18909	naya-vid, -viSArada
18923	nara-aDipa, -aDipati, -ISa, -ISvara, -deva, -pati, -pAla
18937	nara-mAnikA, -mAninI, -mAlinI
18940	nara-yAna n., -raTa m., -vAhana n.
18943	nara-vyAGra, -SArdUla
18951	naraka-aMtaka, -ari, -jit
18982	narman-saciva, -suhfd
18987	nala-kUbara, -kUvara
18996	nalinI-KaMqa, -zaMqa
19009	nava-kAlikA, -PalikA
19014	nava-mallikA, -mAlikA
19017	nava-vaDU, -varikA
19021	nava-sUti, -sUtikA
19029	navan-arcis, -dIDiti
19034	navan-cCidra, -dvAra
19068	nazwa-cetana, -cezwa, -saMjYa
19086	nAka-nATa, -nAyaka
19098	nAga-aMtaka, -arAti, -ari
19111	nAga-daMta, -daMtaka
19113	nAga-nakzatra, -nAyaka
19126	nAga-yazwi, -yazwikA
19130	nAga-latA, -vallarI, -vallI
19133	nAga-saMBava, -saMBUta
19157	nAwya-DarmikA, -DarmI
19214	nABi-ja, -janman, -BU
19227	nAman-karaRa, -karman
19290	nAsA-cCidra, -raMDra, -vivara
19327	nikaza(sa)-upala, -grAvan
19375	niga(gA)la-vat
19424	nitya-karman, -kftya n., -kriyA f.
19460	niDi-ISa, -nATa
19595	nir-ahaMkAra, -ahaMkfti
19642	nir-udyama, -udyoga
19703	nir-buza, -busa
19715	nir-manuja, -manuzya
19758	nir-vaRa, -vana
19764	nir-vikalpa, -vikalpaka
19782	nir-viSezam, -viSezeRa
19788	nir-bIja, -vIja
20000	niSA-awa, -awana
20001	niSA-atikrama, -atyaya, -aMta m., -avasAna f.
20004	niSA-aDISa, -ISa, -nATa, -pati, -maRi m., -ratna n.
20006	niSA-AKyA, -AhvA
20011	niSA-cara
20037	niSuMBa-maTanI, -mardinI
20156	nis-tamaska, -timira
20231	nisarga-ja, -sidDa
20279	nIqa-udBava, -ja
20284	nIti-kuSala, -jYa, -nizRa, -vid
20297	nIra-Di, -niDi
20305	nIla-aMjanA, -aMjasA
20306	nIla-abja, -aMbuja, -aMbujanman, -utpala
20361	nf-pa˚ABIra, ˚gAna
20367	nf-pa˚lakzman, ˚liMga
20370	nf-pati, -pAla
20386	nftta-priya
20387	nftta-SAlA
20388	nftta-sTAna
20396	netra-aMbu, -aMBas
20404	netra-ja, -jala
20422	nepAla-jA, -jAtA
20496	nO-cara, -jIvika
20589	pakzin-iMdra, -pravara, -rAj, -rAja, -siMha, -svAmin
20591	pakzin-bAlaka, -SAvaka
20602	paMka-ja˚ja, ˚janman
20609	paMka-ruh, -ruha
20621	paMkti-dUza, -dUzaka
20655	paMcan-aMgula
20665	paMcan-Anana, -Asya, -muKa, -vaktra
20694	paMcan-triMSat, triMSati
20712	paMcan-bARa, -vARa, -Sara
20762	paMji-kAraka
20787	pawi-kzepa
20800	pawwa-devI, -mahizI, -rAjYI
20801	pawwa-vastra, -vAsas
20815	paRa-aMganA, -strI
20833	paRya-aMganA, -yozit, -vilAsinI, -strI
20839	paRya-vITikA, -vITI, -SAlA
20869	pati-GAtinI, -GnI
20870	pati-devatA, -devA
20873	pati-matI, -vatnI
20902	patra-bAla, -vAla
20908	patra-reKA, -leKA, -vallarI, -valli, -vallI
20929	paTika-saMtati, -saMhati f., -sArTa m.
20955	pada-abja, -aMBoja, -paMkaja, -padma
20961	pada-cCeda, -vigraha
20987	padma-kara, -hasta
20991	padma-koSa, -koza
20992	padma-KaMqa, -zaMqa
20993	padma-gaMDa, -gaMDi
20995	padma-guRA, -gfhA
20996	padma-ja, -jAta, -Bava, -BU, -yoni, -saMBava
20998	padma-nABa, -nABi
21016	padminI-ISa, -kAMta, -priya, -vallaBa
21029	panna-ga˚ari, ˚aSana, ˚nASana
21087	para-ASraya, -AsaMga
21123	para-drohin, -dvezin
21160	para-vaSa, -vaSya
21196	parama-puruza, -pUruza
21313	pari(rI)RAma-dfzwi
21314	pari(rI)RAma-paTya
21315	pari(rI)RAma-SUla
21319	pari(rI)RAha-vat
21397	pari(rI)Bava-Aspada, -pada
21398	pari(rI)Bava-viDi
21554	pari(rI)hAsa-vedin
21595	parRa-kuwikA, -kuwI
21622	paryaM(lyaM)ka-baMDa
21623	paryaM(lyaM)ka-Bogin
21683	parvata-rAj, -rAja
21702	pala-ada, -aSana
21735	pallava-aMkura, -ADAra
21753	pavana-aSana, -Buj
21757	pavana-tanaya, -suta
21766	pavitra-AropaRa, -ArohaRa
21781	paSu-pAla, -pAlaka
21786	paSu-yajYa, -yAga
21811	pAMsu(Su)-kAsIsa
21812	pAMsu(Su)-kulI
21813	pAMsu(Su)-kUla
21814	pAMsu(Su)-kfta
21815	pAMsu(Su)-kzAra, -ja
21816	pAMsu(Su)-catvara
21817	pAMsu(Su)-caMdana
21818	pAMsu(Su)-cAmara
21819	pAMsu(Su)-jAlika
21820	pAMsu(Su)-pawala
21821	pAMsu(Su)-mardana
21827	pAka-agAra, -AgAra m.n., -SAlA f., -sTAna n.
21896	pAWaka-maMjarI, -SAlinI
21906	pARi-grahItf, -grAha
21918	pARi-ruh, -ruha
21958	pAtAla-okas, -nilaya, -nivAsa, -vAsin
21993	pAda-araviMda, -kamala, -paMkaja, -padma
22001	pAda-udaka, -jala
22030	pAda-roha, -rohaRa
22057	pAna-agAra, -AgAra
22059	pAna-gozWikA, -gozWI
22061	pAna-pAtra, -BAjana, -BAMqa
22062	pAna-BU, -BUmi, -BUmI
22072	pAnIya-SAlA, -SAlikA
22119	pAra-apAra, -avAra
22129	pAra-gata, -gAmin
22183	pArAvata-aMGri, -picCa
22248	pArTiva-naMdana, -suta
22249	pArTiva-kanyA, -naMdinI, -sutA
22314	pAlASa-KaMqa, -zaMqa
22333	pASa-Dara, -pARi
22361	pAzARa-dAraka, -dAraRa
22367	pika-AnaMda, -bAMDava
22368	pika-baMDu, -rAga, -vallaBa
22397	picu-maMda, -marda
22404	picCa-bARa, -vARa
22448	piMqa-aSana, -ASa, -ASaka, -ASin
22459	piMqa-pAda, -pAdya
22464	piMqa-mUla, -mUlaka
22493	pitf-karman, -kArya, -kftya n., -kriyA f.
22498	pitf-GAtaka, -GAtin
22527	pitf-rAj, -rAja, -rAjan
22540	pitf-sTAna, -sTAnIya
22568	pinAka-goptf, -Dfk, -Dft, -pARi
22606	piSita-aSan, -ASa, -ASin, -Buj
22609	piSuna-vacana, -vAkya
22697	pIyUza-mahas, -ruci
22759	pucCa-agra, -mUla
22824	puRya-BU, -BUmi
22846	putra-izwi, -izwikA
22857	putra-vat, -vala
22863	putrakA-putra
22864	putrakA-prasU
22865	putrakA-Bartf
22866	putrakA-suta
22877	punar-ADAna, -ADeya
22878	punar-Avft, -Avftti
22891	punar-Rava, -nava
22913	pura-arAti, -ari, -asuhfd
22918	pura-jit, -dviz, -Bid
22927	pura-rakza, -rakzaka, -rakzin
23002	puru-ha, -hU
23016	puruza-Ayuz, -Ayus
23025	puruza-daGna, -dvayas
23029	puruza-puMgava, -puMqarIka
23034	puruza-vyAGra, -SArdUla, -siMha
23062	puloman-ari, -jit, -Bid, -dviz
23070	puzkara-AKya, -Ahva
23104	puzpa-AyuDa, -izu
23127	puzpa-Danus, -Danvan
23131	puzpa-niryAsa, -niryAsaka
23137	puzpa-pracaya, -pracAya
23141	puzpa-bARa, -vARa
23150	puzpa-rAga, -rAja
23155	puzpa-likza, -lih
23160	puzpa-vAwikA, -vAwI
23166	puzpa-Sara, -SarAsana, -sAyaka
23168	puzpa-sAra, -sveda
23213	pUta-dru, -Pala
23215	pUtanA-ari, -sUdana, -han
23264	pUrRa-bIja, -vIja
23274	pUrva-acala, -adri
23290	pUrva-ukta, -udita
23296	pUrva-kAlika, -kAlIna
23402	pfTA-ja, -tanaya, -suta, -sUnu
23406	pfTivI-iMdra, -ISa, -kzit, -pAla, -pAlaka, -Buj, -Buja, -Sakra
23417	pfTu-jaGana, -nitaMba
23419	pfTu-praTa, -yaSas
23430	pfTvI-ISa, -pati, -pAla, -Buj
23439	pfSni(zRi)-garBa, -Dara, -Badra
23440	pfSni(zRi)-SfMga
23443	pfzat-aMSa, -aSva
23460	pfzWa-gopa, -rakza
23462	pfzWa-cakzus, -dfzwi
23468	pfzWa-mAMsa˚ada, ˚adana
23473	pfzWa-vAh, -vAhya
23503	peSi(SI)-koSa, -koza
23589	pOra-aMganA, -yozit, -strI
23742	pragata-jAnu, -jAnuka
23833	prajA-ISa, -ISvara
23842	prajA-pAla, -pAlaka
23992	prati-kopa, -kroDa
23997	prati-gfham, -geham
24005	prati-jihvA, jihvikA
24023	prati-nAda, -ninada
24034	prati-puruza, -pUruza
24046	prati-biMba, -viMba
24075	prati-vacana, -vacas, -vAkya n., -vAc f.
24110	prati-hasta, -hastaka
24120	prati(tI)kAra-viDAna
24319	prati(tI)hAra-BUmi
24320	prati(tI)hAra-rakzI
24615	prabA(vA)la-aSmaMtaka
24616	prabA(vA)la-padma
24617	prabA(vA)la-Pala
24673	pramaTa-aDipa, -nATa, -pati
24679	pramada-kAnana, -vana
24682	pramadA-kAnana, -vana
24785	pralaMba-Gna, -maTana, -han
24853	pravAsa-gata, -sTa, -sTita
25056	prasUna-izu, -bARa, -vARa
25155	prahfzwa-Atman, -manas
25225	prAc-tana
25228	prAc-dvAra, -dvArika
25232	prAc-PalgunI, -PAlgunI
25234	prAc-PAlguna, -PAlguneya
25243	prAc-Siras, -Sirasa, -Siraska
25256	prAcIna-AvItin, -upavIta
25304	prARa-ISa, -ISvara
25305	prARa-ISA, -ISvarI
25338	prARa-saMSaya, -saMdeha
25364	prAtar-karman, -kArya, -kftya
25471	prAya-upagamana n., -upaveSa m., -upaveSana n., -upaveSanikA f.
25506	prAleya-adri, -SEla
25507	prAleya-aMSu, -kara, -raSmi
25650	prIta-Atman, -manas
25659	prIti-pUrvam, -pUrvakam
25679	prekzA-agAra, -AgAra m.n., -gfha n.
25697	preta-ISa, -ISvara
25699	preta-karman, -kftya n., -kftyA f.
25810	pro(prO)zWa-pada
25811	pro(prO)zWa-padA
25814	pro(prO)Qa-aMganA
25815	pro(prO)Qa-ukti
25816	pro(prO)Qa-pratApa
25817	pro(prO)Qa-yOvana
25820	pro(prO)Qi-vAda
25823	plakza-jAtA, -samudravAcakA
25824	plakza-tIrTa, -prasravaRa n., -rAj m.
25843	plI(pli)han-udara
25844	plI(pli)han-udarin
25877	PaRin-iMdra, -ISvara
25922	Pala-pUra, -pUraka
25969	Pu(PU)t-kAra m., -kfta n., -kfti f.
25976	Pena(Ra)-vAhin
25988	baka-cara, -vratacara, -vrataDara, -vratika, -vratin
25989	baka-jit, -nizUdana
26006	badarI-vaRa, -vana
26009	badDa-aMgulitra, -aMgulitrARa
26016	badDa-kakza, -kakzya
26018	badDa-citta, -manas
26050	baMDana-agAra, -AgAra m.n., -Alaya n.
26062	baMDu-jIva, -jIvaka
26086	baMDyA-tanaya, -putra, -suta
26113	barhin-kusuma, -puzpa
26115	barhin-yAna, -vAhana
26142	bala-aSa, -asa
26145	bala-upapanna, -upeta
26154	bala-dviz, -nizUdana
26186	bali-naMdana, -putra
26187	bali-puzwa, -Bojana
26192	bali-maMdira, -veSman, -sadman
26193	bali-muKa, -vadana
26214	ballava-yuvati, -yuvatI
26231	bahu-aca, -acka
26232	bahu-ap, -apa
26255	bahu-tvakka, -tvac
26269	bahu-pad, -pAd, -pAda
26306	bahu-vIja, -bIja
26338	bARa-Avali, -AvalI
26343	bARa-tURa, -Di
26416	bAla-caMdra, -caMdramas
26426	bAla-puzwikA, -puzwI
26446	bAla-sUrya, -sUryaka
26456	bAli-han, -haMtf
26498	bAhu-kuMqa, -kubja
26513	bAhu-yoDa, -yoDin
26550	biMdu-jAla, -jAlaka
26584	bilva-peSikA, -peSI
26590	bisa-kusuma, -puzpa, -prasUna
26611	bIja-AQya, -pUra, -pUraka
26616	bIja-koSa, -koza
26660	budDi-gamya, grAhya
26662	budDi-puraHsara, -pUrva, -pUrvaka
26663	budDi-pUrvam, -pUrvakam, -puraHsaram
26681	buDa-vAra, -vAsara
26707	bfhat-AraRya, -AraRyaka
26716	bfhat-nawa, -nala m., -nalA f.
26727	bfhaspati-vAra, -vAsara
26736	bEqAla-vratika, -vratin
26753	boDi-taru, -druma, -vfkza
26778	brahman-ayaRa, -ayana
26804	brahman-graha, -piSAca, -puruza m., -rakzas n., -rAkzasa m.
26837	brahman-dviz, -dvezin
26856	brahman-baDa, -vaDa, -baDyA, -vaDyA, -hatyA
26889	brahman-varcas, -varcasa
26890	brahman-varcasin, -varcasvin
26895	brahman-vid, -vida
26907	brahman-Siras, -SIrzin
26950	brAhmaRa-jIvikA, -vftti
26952	brAhmaRa-dravya, -sva
26954	brAhmaRa-baDa, -vaDa
26998	Bakti-pUrvam, -pUrvakam
26999	Bakti-BAj, -mat
27029	BaginI-pati, -Bartf
27058	BaMgi-Bakti
27112	Badra-Gawa, -Gawaka
27122	Badra-Sraya, -Sriya
27137	Baya-Atura, -Arta
27207	Bava-abDi, -arRava, -samudra, -siMDu
27223	Bavana-pati, -svAmin
27246	Bavizyat-vaktf, -vAdin
27263	Basman-udDUlana, -guMWana
27266	Basman-gaMDA, -gaMDikA, -gaMDinI
27278	BA-koza, -nemi
27328	BAMqa-agAra, -AgAra
27356	BAnu-keSara, -kesara
27369	BAra-vAh
27375	BAra-hara, -hAra
27402	BAla-dfS, -locana
27443	BAvita-Atman, -budDi
27464	BAzya-kara, -kAra, -kft
27502	BikzA-caraRa, -carya n., -caryA f.
27503	BikzA-pAtra, -BAMqa
27549	Binna-varcas, varcaska
27619	Bukta-Seza, -samujJita
27629	Buja-aMtara, -aMtarAla
27633	Buja-ga˚aMtaka, ˚aSana, ˚ABojin, ˚dAraRa, ˚Bojin
27634	Buja-ga˚ISvara, ˚rAja
27650	Buja-SiKara, -Siras
27690	BU-gfha, -geha
27698	BU-jaMbu, -jaMbU
27702	BU-deva, -sura
27716	BU-putra, -suta
27717	BU-putrI, -sutA
27728	BU-ruh, -ruha
27758	BUta-upasfzwa, -upahata
27760	BUta-kartf, -kft
27773	BUta-DarA, -DAtrI, -DAriRI
27824	BUmi-iMdra, -ISvara
27837	BUmi-nATa, -pa, -pati, -pAla, -puraMdara, -Buj
27849	BUmi-saMBava, -suta
27850	BUmi-saMBavA, -sutA
27855	BUmI-pati, -Buj
27856	BUmI-ruh, -ruha
27898	Bfgu-ja, -tanaya
27903	Bfgu-vAra, -vAsara
27904	Bfgu-SArdUla, -SrezWa, -sattama
27905	Bfgu-suta, -sUnu
27914	BfMga-riw, -riwi
27949	BfSa-duHKita, -pIqIta
27958	Beka-rava, -Sabda
27965	Beda-dfzwi, -budDi
27987	Bezaja-agAra, -AgAra
27996	BEkza-caraRa, -carya n., -caryA f.
27997	BEkza-jIvikA, -vftti
28042	Bogin-iMdra, -ISa
28055	Boja-deva, -rAja
28090	BOma-vAra, -vAsara
28145	BrAtf-gaMDi, -gaMDika
28182	Brukuwi(wI)-baMDa
28185	BrU-kuwi, -kuwI
28188	BrU-BaMga, -Beda
28192	BrU-vicezwita, -viBrama, -vilAsa
28195	BrURa-hati, -hatyA
28207	makara-Akara, -Alaya, -AvAsa
28209	makara-ketana, -ketu, -ketumat
28234	makzi(kzI)kA-mala
28238	maKa-agni, -anala
28257	maGa-va, -vat
28261	maGA-Bava, -BU
28329	maMjarI(ri)-cAmara
28330	maMjarI(ri)-namra
28334	maMji(jI)-PalA
28371	maRi-iMdra, -rAja
28374	maRi-karRikA, -karRI
28389	maRi-bIja, -vIja
28429	maRqala-aDipa, -aDISa, -ISa, -ISvara
28447	maRqUka-anuvftti, -pluti
28467	mati-pUrvam, -pUrvakam
28472	mati-viBraMSa, -viBrama
28485	matta-kASinI, -kAsinI
28486	matta-daMtin, -nAga
28498	matsya-ad, -Ada
28502	matsya-ADAnI, -DAnI
28510	matsya-GAtin, -jIvat, -jIvin
28513	matsya-nASaka, -nASana
28515	matsya-baMDa, -baMDin
28517	matsya-baMDanI, -baMDinI
28518	matsya-raMka, -raMga, -raMgaka
28534	maTu(TU)rA-ISa, -nATa
28541	mada-atyaya, -AtaMka
28568	mada-jala, -vAri
28571	mada-prayoga, -praseka m., -prasravaRa n.
28580	mada-sTala, -sTAna
28586	madana-aMtaka, -ari
28587	madana-avasTa, -Atura
28600	madana-damana, -dahana
28643	madya-bIja, -vIja
28667	maDu-ucCizwa, -utTa, -utTita
28676	maDu-kAnana, -vana
28677	maDu-kAri, -kArin
28678	maDu-kukkuwikA, kukkuwI
28682	maDu-koSa, -koza
28684	maDu-kzIra, -kzIraka
28691	maDu-jit, -dviz, -nizUdana, -nihaMtf, -maT, -maTana, -ripu, -Satru, -sUdana
28710	maDu-parRikA, -parRI
28720	maDu-bIja, -vIja
28721	maDu-bIjapUra, -vIjapUra
28725	maDu-malli, -mallI
28734	maDu-lih, -leha, -lehin, -lolupa
28742	maDu-Sizwa, -Seza
28743	maDu-saKa, -sahAya, -sAraTi, -suhfd
28768	maDya-aMguli, -aMgulI
28789	maDya-loka˚ISa, ˚ISvara
28936	manu-ja˚aDipa, ˚aDipati, ˚ISvara, ˚pati
28946	manuzya-iMdra, -ISvara
28953	manuzya-viS f., -viSa n., -viSA f.
28969	maMtra-jala, -toya
28972	maMtra-da, -dAtf
28981	maMtra-bIja, -vIja
29003	maMtrin-pati, -praDAna, -pramuKa, -muKya, -vara, -SrezWa
29008	maMTa-acala, -adri, -parvata, -SEla
29009	maMTa-udaka, -udaDi
29012	maMTa-daMqa, -daMqaka
29048	maMda-DI, -budDi, -mati, -meDas
29051	maMda-smita n., -hAsa m., -hAsya n.
29057	maMdara-AvAsA, vAsinI
29114	maraRa-aMta, -aMtika
29119	maraMda-okas
29141	maru-Danva, -Danvan
29154	marut-tanaya, -putra, -suta, -sUnu
29157	marut-pati, -pAla
29210	marman-cCid, -Bid
29216	marman-Bedana, -Bedin
29218	marman-sTala, -sTAna
29226	maryAdA-acala, -giri, -parvata
29256	malaya-acala, -adri, -giri, -parvata, -BUBft
29257	malaya-anila, -vAta
29286	malla-BU, -BUmi
29292	malli(llI)-gaMDi
29293	malli(llI)-nATa
29294	malli(llI)-patra
29296	mallika-akza, -AKya
29309	maSaka-kuwi, -kuwI f., -varaRa n.
29353	mastu-luMga, -luMgaka
29370	mahat-bila, -vila
29429	mahA-AnaMda, -naMda
29445	mahA-ISa, -ISAna
29585	mahA-bila, -vila
29586	mahA-bIja, -vIja
29587	mahA-bIjya, -vIjya
29589	mahA-brahma, -brahman
29602	mahA-manas, manaska
29637	mahA-rAtri, -rAtrI
29717	mahiza-asura˚GAtinI, ˚maTinI, ˚mardanI, ˚sUdanI
29720	mahiza-pAla, -pAlaka
29736	mahI-nATa, -pa, -pati, -pAla, -Buj, -maGavan, -maheMdra
29737	mahI-putra, -suta, -sUnu
29738	mahI-putrI, -sutA
29740	mahI-praroha, -ruh, -ruha
29752	mA-pa, -pati
29756	mAMsa-ada, -Ada
29764	mAMsa-ja, -tejas
29772	mAMsa-sAra, -sneha
29784	mAkzi(kzI)ka-ASraya, -ja
29785	mAkzi(kzI)ka-Pala
29786	mAkzi(kzI)ka-SarkarA
29845	mAtf-GAta, -GAtaka, -GAtin, -Gna
29854	mAtf-baMDu, -bAMDava
29948	mAnava-iMdra, -deva, -pati
29956	mAnasa-okas, -cArin
29987	mAyA-kAra, -kft, -jIvin
30031	mAruta-Atmaja, -suta, -sUnu
30034	mArkaMqa-purARa
30060	mArjAra(la)-kaMWa
30061	mArjAra(la)-karaRa
30086	mAlatI(ti)-kzAraka
30087	mAlatI(ti)-patrikA
30088	mAlatI(ti)-Pala
30089	mAlatI(ti)-mAlA
30094	mAlava-aDISa, -iMdra, -nfpati
30099	mAlA-kara, -kAra
30122	mAza-ada, -Ada
30176	mita-BAzin, -vAc
30182	mitra-karman, -kArya, -kftya
30184	mitra-druh, -drohin
30218	miTyA-vacana, -vAkya
30258	mIna-AGAtin, -GAtin
30263	mIna-raMka, -raMga
30301	muktA-agAra, -AgAra
30302	muktA-Avali, -AvalI f., -kalApa m.
30312	muktA-latA, -sraj f., -hAra m.
30320	muKa-anila, -ucCvAsa
30324	muKa-AsrAva, -srAva
30354	muKa-vAsa, -vAsana
30380	mugDa-DI, -budDi
30389	muca(cu)kuMda-prasAdaka
30430	mudga-Buj, -Bojin
30444	muni-iMdra, -ISa, -ISvara
30461	mura-jit, -dviz, -Bid, -mardana, -ripu, -vErin, -han
30469	muralI-Dara, -vAdana
30510	mustA-ada, -Ada
30532	mUQa-cetana, -cetas
30533	mUQa-DI, -budDi, -mati, -satva
30538	mUtra-utsaMga, -saMga
30568	mUrDan-karRI, -karparI
30596	mUla-dravya, -Dana
30606	mUla-SAkawa, -SAkina
30627	mUzika-aMka, -aMcana, -raTa
30642	mfga-ada, -adana, -aMtaka
30643	mfga-aDipa, -aDirAja
30656	mfga-uttama, -uttamAMga
30661	mfga-tfz, -tfzA, -tfzRA, -tfzRikA
30662	mfga-daMSa, -daMSaka
30667	mfga-DUrta, -DUrtaka
30675	mfga-baDAjIva, -vaDAjIva
30685	mfga-rAja˚DArin, ˚lakzman
30731	mfta-matta, -mattaka
30747	mftyu-bIja, -vIja
30762	mfd-pAtra, -BAMqa
30780	mfdu-carmin, -tvac, -tvaca
30808	mekala-adrijA, -kanyakA, -kanyA
30835	meGa-jIvaka, -jIvana
30844	meGa-paMkti, -mAlA
