17048	dugDa	dugDa-agra
17068	dur	dur-aDiga
17104	dur	dur-IzaRA
17112	dur	dur-ga˚aDyakza
17121	dur	dur-gaMDi
17123	dur	dur-gAQa
17135	dur	dur-jYAna
17136	dur	dur-Raya
17137	dur	dur-RAman
17138	dur	dur-dama
17155	dur	dur-nivAra
17176	dur	dur-mallikA
17182	dur	dur-yoDa
17199	dur	dur-vAra
17201	dur	dur-vigAha
17225	duzwa	duzwa-Atman
17227	duzwa	duzwa-cetas
17269	dus	dus-saMDAna
17272	dus	dus-sADa
17284	dUta	dUta-muKa
17336	dfQa	dfQa-kAMqa
17340	dfQa	dfQa-Danvan
17342	dfQa	dfQa-nIra
17401	dfzwa	dfzwa-kazwa
17408	dfzwi	dfzwi-kft
17432	deva	deva-atideva
17434	deva	deva-aMDas
17443	deva	deva-AjIva
17452	deva	deva-iMdra
17457	deva	deva-karman
17463	deva	deva-KAta
17497	deva	deva-pur
17499	deva	deva-pratikfti
17523	deva	deva-rAj
17529	deva	deva-varDaki
17546	devakI	devakI-naMdana
17549	devatA	devatA-agAra
17552	devatA	devatA-Ayatana
17566	deSa	deSa-AcAra
17568	deSa	deSa-ja
17589	deha	deha-udBava
17623	dEteya	dEteya-ijya
17644	dEva	dEva-kovida
17684	dolA	dolA-aDirUQa
17685	dolA	dolA-yudDa
17689	doza	doza-kara
17702	dozA	dozA-Asya
17765	dyu	dyu-Duni
17770	dyu	dyu-zad
17782	dyUta	dyUta-kara
17783	dyUta	dyUta-kAra
17785	dyUta	dyUta-pUrRimA
17815	draviRa	draviRa-aDipati
17875	druma	druma-naKa
17894	droRa	droRa-kzIrA
17906	dvaMdva	dvaMdva-cara
17922	dvAra	dvAra-gopa
17933	dvAra(ri)kA	dvAra(ri)kA-ISa
17960	dvi	dvi-ja˚iMdra
17962	dvi	dvi-ja˚pati
17964	dvi	dvi-ja˚baMDu
17968	dvi	dvi-janman
17972	dvi	dvi-taya
18006	dvi	dvi-padikA
18008	dvi	dvi-pAd
18014	dvi	dvi-mAtf
18020	dvi	dvi-rada˚aMtaka
18043	dvi	dvi-sahasra
18044	dvi	dvi-sItya
18047	dvi	dvi-hAyana
18119	Dana	Dana-aDikArin
18120	Dana	Dana-aDigoptf
18126	Dana	Dana-ISa
18130	Dana	Dana-garva
18139	Dana	Dana-piSAcikA
18204	DaraRi	DaraRi-ISvara
18205	DaraRi	DaraRi-kIlaka
18206	DaraRi	DaraRi-ja
18207	DaraRi	DaraRi-jA
18208	DaraRi	DaraRi-Dara
18209	DaraRi	DaraRi-Dft
18212	DarA	DarA-amara
18214	DarA	DarA-Atmaja
18230	Darma	Darma-aDikaraRika
18248	Darma	Darma-karman
18253	Darma	Darma-koSa
18272	Darma	Darma-Dvaja
18287	Darma	Darma-bARijika
18311	Darma	Darma-SAsana
18348	DAtu	DAtu-kASISa
18365	DAtu	DAtu-SoDana
18399	DAman	DAman-keSin
18422	DArA	DArA-nipAta
18456	DI	DI-maMtrin
18482	DunI(ni)	DunI(ni)-nATa
18507	DUpa	DUpa-aMga
18520	DUma	DUma-ketana
18548	DUli	DUli-puzpikA
18591	DOta	DOta-kozaja
18606	DyAna	DyAna-tatpara
18660	DvAMta	DvAMta-unmeza
18669	na	na-eka˚Beda
18685	naktam	naktam-dinam
18691	nakzatra	nakzatra-ISa
18729	naga	naga-aDipa
18735	naga	naga-jA
18741	nagara	nagara-aDikfta
18755	nagna	nagna-awa
18772	nawa	nawa-BUzaRa
18781	naqa	naqa-agAra
18806	nadI	nadI-ina
18827	naMda	naMda-Atmaja
18841	naMdi	naMdi-ISa
18846	naMdika	naMdika-ISa
18902	namuci	namuci-dviz
18907	naya	naya-kovida
18909	naya	naya-vid
18923	nara	nara-aDipa
18937	nara	nara-mAnikA
18940	nara	nara-yAna
18943	nara	nara-vyAGra
18951	naraka	naraka-aMtaka
18982	narman	narman-saciva
18987	nala	nala-kUbara
18996	nalinI	nalinI-KaMqa
19009	nava	nava-kAlikA
19014	nava	nava-mallikA
19017	nava	nava-vaDU
19021	nava	nava-sUti
19029	navan	navan-arcis
19034	navan	navan-cCidra
19068	nazwa	nazwa-cetana
19086	nAka	nAka-nATa
19098	nAga	nAga-aMtaka
19111	nAga	nAga-daMta
19113	nAga	nAga-nakzatra
19126	nAga	nAga-yazwi
19130	nAga	nAga-latA
19133	nAga	nAga-saMBava
19157	nAwya	nAwya-DarmikA
19214	nABi	nABi-ja
19227	nAman	nAman-karaRa
19290	nAsA	nAsA-cCidra
19327	nikaza(sa)	nikaza(sa)-upala
19375	niga(gA)la	niga(gA)la-vat
19424	nitya	nitya-karman
19460	niDi	niDi-ISa
19595	nir	nir-ahaMkAra
19642	nir	nir-udyama
19703	nir	nir-buza
19715	nir	nir-manuja
19758	nir	nir-vaRa
19764	nir	nir-vikalpa
19782	nir	nir-viSezam
19788	nir	nir-bIja
20000	niSA	niSA-awa
20001	niSA	niSA-atikrama
20004	niSA	niSA-aDISa
20006	niSA	niSA-AKyA
20011	niSA	niSA-cara
20037	niSuMBa	niSuMBa-maTanI
20156	nis	nis-tamaska
20231	nisarga	nisarga-ja
20279	nIqa	nIqa-udBava
20284	nIti	nIti-kuSala
20297	nIra	nIra-Di
20305	nIla	nIla-aMjanA
20306	nIla	nIla-abja
20361	nf	nf-pa˚ABIra
20367	nf	nf-pa˚lakzman
20370	nf	nf-pati
20386	nftta	nftta-priya
20387	nftta	nftta-SAlA
20388	nftta	nftta-sTAna
20396	netra	netra-aMbu
20404	netra	netra-ja
20422	nepAla	nepAla-jA
20496	nO	nO-cara
20589	pakzin	pakzin-iMdra
20591	pakzin	pakzin-bAlaka
20602	paMka	paMka-ja˚ja
20609	paMka	paMka-ruh
20621	paMkti	paMkti-dUza
20655	paMcan	paMcan-aMgula
20665	paMcan	paMcan-Anana
20694	paMcan	paMcan-triMSat
20712	paMcan	paMcan-bARa
20762	paMji	paMji-kAraka
20787	pawi	pawi-kzepa
20800	pawwa	pawwa-devI
20801	pawwa	pawwa-vastra
20815	paRa	paRa-aMganA
20833	paRya	paRya-aMganA
20839	paRya	paRya-vITikA
20869	pati	pati-GAtinI
20870	pati	pati-devatA
20873	pati	pati-matI
20902	patra	patra-bAla
20908	patra	patra-reKA
20929	paTika	paTika-saMtati
20955	pada	pada-abja
20961	pada	pada-cCeda
20987	padma	padma-kara
20991	padma	padma-koSa
20992	padma	padma-KaMqa
20993	padma	padma-gaMDa
20995	padma	padma-guRA
20996	padma	padma-ja
20998	padma	padma-nABa
21016	padminI	padminI-ISa
21029	panna	panna-ga˚ari
21087	para	para-ASraya
21123	para	para-drohin
21160	para	para-vaSa
21196	parama	parama-puruza
21313	pari(rI)RAma	pari(rI)RAma-dfzwi
21314	pari(rI)RAma	pari(rI)RAma-paTya
21315	pari(rI)RAma	pari(rI)RAma-SUla
21319	pari(rI)RAha	pari(rI)RAha-vat
21397	pari(rI)Bava	pari(rI)Bava-Aspada
21398	pari(rI)Bava	pari(rI)Bava-viDi
21554	pari(rI)hAsa	pari(rI)hAsa-vedin
21595	parRa	parRa-kuwikA
21622	paryaM(lyaM)ka	paryaM(lyaM)ka-baMDa
21623	paryaM(lyaM)ka	paryaM(lyaM)ka-Bogin
21683	parvata	parvata-rAj
21702	pala	pala-ada
21735	pallava	pallava-aMkura
21753	pavana	pavana-aSana
21757	pavana	pavana-tanaya
21766	pavitra	pavitra-AropaRa
21781	paSu	paSu-pAla
21786	paSu	paSu-yajYa
21811	pAMsu(Su)	pAMsu(Su)-kAsIsa
21812	pAMsu(Su)	pAMsu(Su)-kulI
21813	pAMsu(Su)	pAMsu(Su)-kUla
21814	pAMsu(Su)	pAMsu(Su)-kfta
21815	pAMsu(Su)	pAMsu(Su)-kzAra
21816	pAMsu(Su)	pAMsu(Su)-catvara
21817	pAMsu(Su)	pAMsu(Su)-caMdana
21818	pAMsu(Su)	pAMsu(Su)-cAmara
21819	pAMsu(Su)	pAMsu(Su)-jAlika
21820	pAMsu(Su)	pAMsu(Su)-pawala
21821	pAMsu(Su)	pAMsu(Su)-mardana
21827	pAka	pAka-agAra
21896	pAWaka	pAWaka-maMjarI
21906	pARi	pARi-grahItf
21918	pARi	pARi-ruh
21958	pAtAla	pAtAla-okas
21993	pAda	pAda-araviMda
22001	pAda	pAda-udaka
22030	pAda	pAda-roha
22057	pAna	pAna-agAra
22059	pAna	pAna-gozWikA
22061	pAna	pAna-pAtra
22062	pAna	pAna-BU
22072	pAnIya	pAnIya-SAlA
22119	pAra	pAra-apAra
22129	pAra	pAra-gata
22183	pArAvata	pArAvata-aMGri
22248	pArTiva	pArTiva-naMdana
22249	pArTiva	pArTiva-kanyA
22314	pAlASa	pAlASa-KaMqa
22333	pASa	pASa-Dara
22361	pAzARa	pAzARa-dAraka
22367	pika	pika-AnaMda
22368	pika	pika-baMDu
22397	picu	picu-maMda
22404	picCa	picCa-bARa
22448	piMqa	piMqa-aSana
22459	piMqa	piMqa-pAda
22464	piMqa	piMqa-mUla
22493	pitf	pitf-karman
22498	pitf	pitf-GAtaka
22527	pitf	pitf-rAj
22540	pitf	pitf-sTAna
22568	pinAka	pinAka-goptf
22606	piSita	piSita-aSana
22609	piSuna	piSuna-vacana
22697	pIyUza	pIyUza-mahas
22759	pucCa	pucCa-agra
22824	puRya	puRya-BU
22846	putra	putra-izwi
22857	putra	putra-vat
22863	putrakA	putrakA-putra
22864	putrakA	putrakA-prasU
22865	putrakA	putrakA-Bartf
22866	putrakA	putrakA-suta
22877	punar	punar-ADAna
22878	punar	punar-Avft
22891	punar	punar-Rava
22913	pura	pura-arAti
22918	pura	pura-jit
22927	pura	pura-rakza
23002	puru	puru-ha
23016	puruza	puruza-Ayuza
23025	puruza	puruza-daGna
23029	puruza	puruza-puMgava
23034	puruza	puruza-vyAGra
23062	puloman	puloman-ari
23070	puzkara	puzkara-AKya
23104	puzpa	puzpa-AyuDa
23127	puzpa	puzpa-Danus
23131	puzpa	puzpa-niryAsa
23137	puzpa	puzpa-pracaya
23141	puzpa	puzpa-bARa
23150	puzpa	puzpa-rAga
23155	puzpa	puzpa-likza
23160	puzpa	puzpa-vAwikA
23166	puzpa	puzpa-Sara
23168	puzpa	puzpa-sAra
23213	pUta	pUta-dru
23215	pUtanA	pUtanA-ari
23264	pUrRa	pUrRa-bIja
23274	pUrva	pUrva-acala
23290	pUrva	pUrva-ukta
23296	pUrva	pUrva-kAlika
23402	pfTA	pfTA-ja
23406	pfTivI	pfTivI-iMdra
23417	pfTu	pfTu-jaGana
23419	pfTu	pfTu-praTa
23430	pfTvI	pfTvI-ISa
23439	pfSni(zRi)	pfSni(zRi)-garBa
23440	pfSni(zRi)	pfSni(zRi)-SfMga
23443	pfzat	pfzat-aMSa
23460	pfzWa	pfzWa-gopa
23462	pfzWa	pfzWa-cakzus
23468	pfzWa	pfzWa-mAMsa˚ada
23473	pfzWa	pfzWa-vAh
23503	peSi(SI)	peSi(SI)-koSa
23589	pOra	pOra-aMganA
23742	pragata	pragata-jAnu
23833	prajA	prajA-ISa
23842	prajA	prajA-pAla
23992	prati	prati-kopa
23997	prati	prati-gfham
24005	prati	prati-jihvA
24023	prati	prati-nAda
24034	prati	prati-puruza
24046	prati	prati-biMba
24075	prati	prati-vacana
24110	prati	prati-hasta
24120	prati(tI)kAra	prati(tI)kAra-viDAna
24319	prati(tI)hAra	prati(tI)hAra-BUmi
24320	prati(tI)hAra	prati(tI)hAra-rakzI
24615	prabA(vA)la	prabA(vA)la-aSmaMtaka
24616	prabA(vA)la	prabA(vA)la-padma
24617	prabA(vA)la	prabA(vA)la-Pala
24673	pramaTa	pramaTa-aDipa
24679	pramada	pramada-kAnana
24682	pramadA	pramadA-kAnana
24785	pralaMba	pralaMba-Gna
24853	pravAsa	pravAsa-gata
25056	prasUna	prasUna-izu
25155	prahfzwa	prahfzwa-Atman
25225	prAc	prAc-tana
25228	prAc	prAc-dvAra
25232	prAc	prAc-PalgunI
25234	prAc	prAc-PAlguna
25243	prAc	prAc-Siras
25256	prAcIna	prAcIna-AvItin
25304	prARa	prARa-ISa
25305	prARa	prARa-ISA
25338	prARa	prARa-saMSaya
25364	prAtar	prAtar-karman
25471	prAya	prAya-upagamana
25506	prAleya	prAleya-adri
25507	prAleya	prAleya-aMSu
25650	prIta	prIta-Atman
25659	prIti	prIti-pUrvam
25679	prekzA	prekzA-agAra
25697	preta	preta-ISa
25699	preta	preta-karman
25810	pro(prO)zWa	pro(prO)zWa-pada
25811	pro(prO)zWa	pro(prO)zWa-padA
25814	pro(prO)Qa	pro(prO)Qa-aMganA
25815	pro(prO)Qa	pro(prO)Qa-ukti
25816	pro(prO)Qa	pro(prO)Qa-pratApa
25817	pro(prO)Qa	pro(prO)Qa-yOvana
25820	pro(prO)Qi	pro(prO)Qi-vAda
25823	plakza	plakza-jAtA
25824	plakza	plakza-tIrTa
25843	plI(pli)han	plI(pli)han-udara
25844	plI(pli)han	plI(pli)han-udarin
25877	PaRin	PaRin-iMdra
25922	Pala	Pala-pUra
25969	Pu(PU)t	Pu(PU)t-kAra
25969.1	Pu(PU)t	Pu(PU)t-kfta
25969.2	Pu(PU)t	Pu(PU)t-kfti
25976	Pena(Ra)	Pena(Ra)-vAhin
25988	baka	baka-cara
25989	baka	baka-jit
26006	badarI	badarI-vaRa
26009	badDa	badDa-aMgulitra
26016	badDa	badDa-kakza
26018	badDa	badDa-citta
26050	baMDana	baMDana-agAra
26062	baMDu	baMDu-jIva
26086	baMDyA	baMDyA-tanaya
26113	barhin	barhin-kusuma
26115	barhin	barhin-yAna
26142	bala	bala-aSa
26145	bala	bala-upapanna
26154	bala	bala-dviz
26186	bali	bali-naMdana
26187	bali	bali-puzwa
26192	bali	bali-maMdira
26193	bali	bali-muKa
26214	ballava	ballava-yuvati
26231	bahu	bahu-ac
26232	bahu	bahu-ap
26255	bahu	bahu-tvakka
26269	bahu	bahu-pad
26306	bahu	bahu-vIja
26338	bARa	bARa-Avali
26343	bARa	bARa-tURa
26416	bAla	bAla-caMdra
26426	bAla	bAla-puzwikA
26446	bAla	bAla-sUrya
26456	bAli	bAli-han
26498	bAhu	bAhu-kuMqa
26513	bAhu	bAhu-yoDa
26550	biMdu	biMdu-jAla
26584	bilva	bilva-peSikA
26590	bisa	bisa-kusuma
26611	bIja	bIja-AQya
26616	bIja	bIja-koSa
26660	budDi	budDi-gamya
26662	budDi	budDi-puraHsara
26663	budDi	budDi-pUrvam
26681	buDa	buDa-vAra
26707	bfhat	bfhat-AraRya
26716	bfhat	bfhat-nawa
26727	bfhaspati	bfhaspati-vAra
26736	bEqAla	bEqAla-vratika
26753	boDi	boDi-taru
26778	brahman	brahman-ayaRa
26804	brahman	brahman-graha
26837	brahman	brahman-dviz
26856	brahman	brahman-baDa
26889	brahman	brahman-varcas
26890	brahman	brahman-varcasin
26895	brahman	brahman-vid
26907	brahman	brahman-Siras
26950	brAhmaRa	brAhmaRa-jIvikA
26952	brAhmaRa	brAhmaRa-dravya
26954	brAhmaRa	brAhmaRa-baDa
26998	Bakti	Bakti-pUrvam
26999	Bakti	Bakti-BAj
27029	BaginI	BaginI-pati
27058	BaMgi	BaMgi-Bakti
27112	Badra	Badra-Gawa
27122	Badra	Badra-Sraya
27137	Baya	Baya-Atura
27207	Bava	Bava-abDi
27223	Bavana	Bavana-pati
27246	Bavizyat	Bavizyat-vaktf
27263	Basman	Basman-udDUlana
27266	Basman	Basman-gaMDA
27278	BA	BA-koza
27328	BAMqa	BAMqa-agAra
27356	BAnu	BAnu-keSara
27369	BAra	BAra-vAh
27375	BAra	BAra-hara
27402	BAla	BAla-dfS
27443	BAvita	BAvita-Atman
27464	BAzya	BAzya-kara
27502	BikzA	BikzA-caraRa
27503	BikzA	BikzA-pAtra
27549	Binna	Binna-varcas
27619	Bukta	Bukta-Seza
27629	Buja	Buja-aMtara
27633	Buja	Buja-ga˚aMtaka
27634	Buja	Buja-ga˚ISvara
27650	Buja	Buja-SiKara
27690	BU	BU-gfha
27698	BU	BU-jaMbu
27702	BU	BU-deva
27716	BU	BU-putra
27717	BU	BU-putrI
27728	BU	BU-ruh
27758	BUta	BUta-upasfzwa
27760	BUta	BUta-kartf
27773	BUta	BUta-DarA
27824	BUmi	BUmi-iMdra
27837	BUmi	BUmi-nATa
27849	BUmi	BUmi-saMBava
27850	BUmi	BUmi-saMBavA
27855	BUmI	BUmI-pati
27856	BUmI	BUmI-ruh
27898	Bfgu	Bfgu-ja
27903	Bfgu	Bfgu-vAra
27904	Bfgu	Bfgu-SArdUla
27905	Bfgu	Bfgu-suta
27914	BfMga	BfMga-riw
27949	BfSa	BfSa-duHKita
27958	Beka	Beka-rava
27965	Beda	Beda-dfzwi
27987	Bezaja	Bezaja-agAra
27996	BEkza	BEkza-caraRa
27997	BEkza	BEkza-jIvikA
28042	Bogin	Bogin-iMdra
28055	Boja	Boja-deva
28090	BOma	BOma-vAra
28145	BrAtf	BrAtf-gaMDi
28182	Brukuwi(wI)	Brukuwi(wI)-baMDa
28185	BrU	BrU-kuwi
28188	BrU	BrU-BaMga
28192	BrU	BrU-vicezwita
28195	BrURa	BrURa-hati
28207	makara	makara-Akara
28209	makara	makara-ketana
28234	makzi(kzI)kA	makzi(kzI)kA-mala
28238	maKa	maKa-agni
28257	maGa	maGa-va
28261	maGA	maGA-Bava
28329	maMjarI(ri)	maMjarI(ri)-cAmara
28330	maMjarI(ri)	maMjarI(ri)-namra
28334	maMji(jI)	maMji(jI)-PalA
28371	maRi	maRi-iMdra
28374	maRi	maRi-karRikA
28389	maRi	maRi-bIja
28429	maRqala	maRqala-aDipa
28447	maRqUka	maRqUka-anuvftti
28467	mati	mati-pUrvam
28472	mati	mati-viBraMSa
28485	matta	matta-kASinI
28486	matta	matta-daMtin
28498	matsya	matsya-ad
28502	matsya	matsya-ADAnI
28510	matsya	matsya-GAtin
28513	matsya	matsya-nASaka
28515	matsya	matsya-baMDa
28517	matsya	matsya-baMDanI
28518	matsya	matsya-raMka
28534	maTu(TU)rA	maTu(TU)rA-ISa
28541	mada	mada-atyaya
28568	mada	mada-jala
28571	mada	mada-prayoga
28580	mada	mada-sTala
28586	madana	madana-aMtaka
28587	madana	madana-avasTa
28600	madana	madana-damana
28643	madya	madya-bIja
28667	maDu	maDu-ucCizwa
28676	maDu	maDu-kAnana
28677	maDu	maDu-kAra
28678	maDu	maDu-kukkuwikA
28682	maDu	maDu-koSa
28684	maDu	maDu-kzIra
28691	maDu	maDu-jit
28710	maDu	maDu-parRikA
28720	maDu	maDu-bIja
28721	maDu	maDu-bIjapUra
28725	maDu	maDu-malli
28734	maDu	maDu-lih
28742	maDu	maDu-Sizwa
28743	maDu	maDu-saKa
28768	maDya	maDya-aMguli
28789	maDya	maDya-loka˚ISa
28936	manu	manu-ja˚aDipa
28946	manuzya	manuzya-iMdra
28953	manuzya	manuzya-viS
28969	maMtra	maMtra-jala
28972	maMtra	maMtra-da
28981	maMtra	maMtra-bIja
29003	maMtrin	maMtrin-pati
29008	maMTa	maMTa-acala
29009	maMTa	maMTa-udaka
29012	maMTa	maMTa-daMqa
29048	maMda	maMda-DI
29051	maMda	maMda-smita
29057	maMdara	maMdara-AvAsA
29114	maraRa	maraRa-aMta
29119	maraMda	maraMda-okas
29141	maru	maru-Danva
29154	marut	marut-tanaya
29157	marut	marut-pati
29210	marman	marman-cCid
29216	marman	marman-Bedana
29218	marman	marman-sTala
29226	maryAdA	maryAdA-acala
29256	malaya	malaya-acala
29257	malaya	malaya-anila
29286	malla	malla-BU
29292	malli(llI)	malli(llI)-gaMDi
29293	malli(llI)	malli(llI)-nATa
29294	malli(llI)	malli(llI)-patra
29296	mallika	mallika-akza
29309	maSaka	maSaka-kuwi
29353	mastu	mastu-luMga
29370	mahat	mahat-bila
29429	mahA	mahA-AnaMda
29445	mahA	mahA-ISa
29585	mahA	mahA-bila
29586	mahA	mahA-bIja
29587	mahA	mahA-bIjya
29589	mahA	mahA-brahma
29602	mahA	mahA-manas
29637	mahA	mahA-rAtri
29717	mahiza	mahiza-asura˚GAtinI
29720	mahiza	mahiza-pAla
29736	mahI	mahI-nATa
29737	mahI	mahI-putra
29738	mahI	mahI-putrI
29740	mahI	mahI-praroha
29752	mA	mA-pa
29756	mAMsa	mAMsa-ada
29764	mAMsa	mAMsa-ja
29772	mAMsa	mAMsa-sAra
29784	mAkzi(kzI)ka	mAkzi(kzI)ka-ASraya
29785	mAkzi(kzI)ka	mAkzi(kzI)ka-Pala
29786	mAkzi(kzI)ka	mAkzi(kzI)ka-SarkarA
29845	mAtf	mAtf-GAta
29854	mAtf	mAtf-baMDu
29948	mAnava	mAnava-iMdra
29956	mAnasa	mAnasa-okas
29987	mAyA	mAyA-kAra
30031	mAruta	mAruta-Atmaja
30034	mArkaMqa	mArkaMqa-purARa
30060	mArjAra(la)	mArjAra(la)-kaMWa
30061	mArjAra(la)	mArjAra(la)-karaRa
30086	mAlatI(ti)	mAlatI(ti)-kzAraka
30087	mAlatI(ti)	mAlatI(ti)-patrikA
30088	mAlatI(ti)	mAlatI(ti)-Pala
30089	mAlatI(ti)	mAlatI(ti)-mAlA
30094	mAlava	mAlava-aDISa
30099	mAlA	mAlA-kara
30122	mAza	mAza-ada
30176	mita	mita-BAzin
30182	mitra	mitra-karman
30184	mitra	mitra-druh
30218	miTyA	miTyA-vacana
30258	mIna	mIna-AGAtin
30263	mIna	mIna-raMka
30301	muktA	muktA-agAra
30302	muktA	muktA-Avali
30312	muktA	muktA-latA
30320	muKa	muKa-anila
30324	muKa	muKa-AsrAva
30354	muKa	muKa-vAsa
30380	mugDa	mugDa-DI
30389	muca(cu)kuMda	muca(cu)kuMda-prasAdaka
30430	mudga	mudga-Buj
30444	muni	muni-iMdra
30461	mura	mura-jit
30469	muralI	muralI-Dara
30510	mustA	mustA-ada
30532	mUQa	mUQa-cetana
30533	mUQa	mUQa-DI
30538	mUtra	mUtra-utsaMga
30568	mUrDan	mUrDan-karRI
30596	mUla	mUla-dravya
30606	mUla	mUla-SAkawa
30627	mUzika	mUzika-aMka
30642	mfga	mfga-ada
30643	mfga	mfga-aDipa
30656	mfga	mfga-uttama
30661	mfga	mfga-tfz
30662	mfga	mfga-daMSa
30667	mfga	mfga-DUrta
30675	mfga	mfga-baDAjIva
30685	mfga	mfga-rAja˚DArin
30731	mfta	mfta-matta
30747	mftyu	mftyu-bIja
30762	mfd	mfd-pAtra
30780	mfdu	mfdu-carmin
30808	mekala	mekala-adrijA
30835	meGa	meGa-jIvaka
30844	meGa	meGa-paMkti
30890	medinI	medinI-ISa
30917	melA	melA-aMDuka
30922	meza	meza-pAla
31023	mOMjI	mOMjI-nibaMDana
31075	mlecCa	mlecCa-Asya
31094	yakza	yakza-aDipa
31101	yakza	yakza-rAj
31107	yakzma	yakzma-graha
31108	yakzma	yakzma-GnI
31123	yajYa	yajYa-agAra
31126	yajYa	yajYa-Atman
31146	yajYa	yajYa-valli
31149	yajYa	yajYa-vedi
31160	yajYa	yajYa-han
31177	yata	yata-citta
31199	yaTA	yaTA-anupUrvam
31202	yaTA	yaTA-aBipreta
31215	yaTA	yaTA-AmnAtam
31220	yaTA	yaTA-icCa
31221	yaTA	yaTA-icCam
31231	yaTA	yaTA-uddizwam
31240	yaTA	yaTA-kramam
31248	yaTA	yaTA-dik
31254	yaTA	yaTA-praDAnam
31262	yaTA	yaTA-yuktam
31264	yaTA	yaTA-rucam
31272	yaTA	yaTA-Sakti
31276	yaTA	yaTA-saMKyam
31288	yadu	yadu-kulodBava
31347	yava	yava-kzoda
31350	yava	yava-SUka
31404	yAta	yAta-yAma
31437	yAmikA	yAmikA-pati
31450	yAvat	yAvat-aMtam
31455	yAvat	yAvat-janma
31504	yudDa	yudDa-BU
31520	yuvan	yuvan-Kalati
31521	yuvan	yuvan-rAj
31526	yUTa	yUTa-nATa
31536	yoga	yoga-ADamana
31538	yoga	yoga-iMdra
31542	yoga	yoga-tArakA
31545	yoga	yoga-nATa
31624	rakta	rakta-kaMWa
31626	rakta	rakta-kaMda
31641	rakta	rakta-vawI
31676	raMga	raMga-AjIva
31696	rajani	rajani-kara
31697	rajani	rajani-cara
31698	rajani	rajani-jala
31699	rajani	rajani-pati
31700	rajani	rajani-muKa
31732	raRa	raRa-aMgaRa
31735	raRa	raRa-Atodya
31736	raRa	raRa-kziti
31739	raRa	raRa-muKa
31769	rati	rati-aMga
31770	rati	rati-gfha
31772	rati	rati-pati
31782	ratna	ratna-dIpa
31787	ratna	ratna-sU
31794	raTa	raTa-aMga˚Ahvaya
31795	raTa	raTa-ISA
31796	raTa	raTa-udvaha
31800	raTa	raTa-kuwuMbika
31805	raTa	raTa-caraRa
31846	ramA	ramA-kAnta
31849	ramBA	ramBA-Uru
31862	ravi	ravi-ja
31866	raSanA	raSanA-upamA
31879	rasa	rasa-udBava
31923	rahasya	rahasya-Beda
31953	rAjan	rAjan-aDikArin
31962	rAjan	rAjan-Avali
31988	rAjan	rAjan-bIjin
31993	rAjan	rAjan-mantraDara
32003	rAjan	rAjan-lakzmI
32045	rAtri(trI)	rAtri(trI)-kara
32047	rAtri(trI)	rAtri(trI)-caryA
32048	rAtri(trI)	rAtri(trI)-ja
32049	rAtri(trI)	rAtri(trI)-jala
32050	rAtri(trI)	rAtri(trI)-jAgara
32051	rAtri(trI)	rAtri(trI)-tarA
32053	rAtri(trI)	rAtri(trI)-puzpa
32055	rAtri(trI)	rAtri(trI)-yoga
32056	rAtri(trI)	rAtri(trI)-rAga
32057	rAtri(trI)	rAtri(trI)-vAsas
32058	rAtri(trI)	rAtri(trI)-vigama
32059	rAtri(trI)	rAtri(trI)-veda
32075	rAma	rAma-caMdra
32105	rAhu	rAhu-grasana
32110	rikta	rikta-pARi
32114	rikTa	rikTa-Ada
32156	ruj	ruj-pratikriyA
32157	ruj	ruj-sadman
32193	rUpa	rUpa-kAra
32247	roDas	roDas-vakrA
32261	roman	roman-AlI
32262	roman	roman-udgama
32264	roman	roman-keSara
32268	roman	roman-rAji
32269	roman	roman-vikAra
32288	rohiRI	rohiRI-pati
32373	lagna	lagna-aha
32378	lagna	lagna-muhUrta
32388	laGu	laGu-ASin
32390	laGu	laGu-utTAna
32396	laGu	laGu-citta
32416	laMkA	laMkA-aDipa
32438	lajjA	lajjA-kara
32440	lajjA	lajjA-SUnya
32470	latA	latA-kastUrikA
32472	latA	latA-jihva
32484	latA	latA-vezwana
32494	labDa	labDa-avakASa
32498	labDa	labDa-cetas
32500	labDa	labDa-nAman
32543	laya	laya-AraMBa
32602	lavaRa	lavaRa-udaka
32633	lAkzA	lAkzA-taru
32634	lAkzA	lAkzA-prasAda
32747	lipi(pI)	lipi(pI)-kara
32748	lipi(pI)	lipi(pI)-kAra
32749	lipi(pI)	lipi(pI)-jYa
32750	lipi(pI)	lipi(pI)-Palaka
32751	lipi(pI)	lipi(pI)-SAlA
32752	lipi(pI)	lipi(pI)-sajjA
32777	lIlA	lIlA-agAra
32779	lIlA	lIlA-abja
32855	leKa	leKa-hAra
32868	leKya	leKya-patra
32875	lepa	lepa-BAgin
32929	loka	loka-kartf
32945	loka	loka-pa
32954	loka	loka-baMDu
32955	loka	loka-bAhya
32971	loka	loka-vfttAMta
32986	locana	locana-gocara
33010	loman	loman-Ali
33013	loman	loman-kUpa
33041	loha	loha-aBisAra
33115	vaMSa	vaMSa-karpUrarocanA
33124	vaMSa	vaMSa-nAqikA
33143	vaMSI	vaMSI-Dara
33172	vakra	vakra-Kaqga
33181	vakra	vakra-pucCa
33183	vakra	vakra-bAlaDi
33213	vacana	vacana-kArin
33252	vajra	vajra-nirGoza
33265	vajra	vajra-sUci
33306	vaqavA	vaqavA-agni
33343	vatsa	vatsa-ISa
33381	vaDa	vaDa-BUmi
